No.;nr_lokasi;nr_plot;nr_class;nr_ind;ID_ind;name_sp;nr_circ;nr_dbh;nr_basalarea;canopy_openness;canopy_closedness;canopy_class;nr_FW;nr_DW;sample_extract;sample_la;ft_la;la_sum;ft_sla;ft_ldmc;sample_stomata;ft_stomata;517nm;dpph_batch;dpph_blank;dpph_rsa;dpph_content;ft_dpph;ft_dpphrsa;520nm;proline_sample;proline_content;ft_proline;663nm;645nm;470nm;chla_sample;chlb_sample;totalchl_sample;chla_content;chlb_content;totalchl_content;ft_chla;ft_chlb;ft_totalchl
785;Pusrehut;1;2;173;P.01.2.173;Diospyros confertiflora;;0.98;0.753914;0.137;0.795;Closed;47.57;15.07;TRUE;TRUE;;0;;0.3168;TRUE;23;-0.048;58;0.323;114.86;28,715;28,715;100;-0.052;-3,058,823,529;-3,058,823,529;0;1,598;0.83;2,562;18.06;11.53;29.58;180,619;1,152,836;2,958,196;180,619;1,152,836;2,958,196
786;Pusrehut;1;2;178;P.01.2.178;Aporosa nitida;;2.2;37,994;0.137;0.795;Closed;14.99;5.81;FALSE;TRUE;85,572;427.86;73.64;0.3876;FALSE;;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
787;Pusrehut;1;2;184;P.01.2.184;Aporosa nitida;;1.27;12,661,265;0.137;0.795;Closed;7.44;3.19;FALSE;TRUE;;0;;0.4288;TRUE;69;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
788;Pusrehut;1;2;203;P.01.2.203;Syzygium sp1;;1.06;0.882026;0.137;0.795;Closed;12;4.97;TRUE;TRUE;67,538;337.69;67.95;0.4142;TRUE;182;0.402;57;0.346;-16.18;-4,045;0;0;0.128;7,529,411,765;7,529,411,765;7,529,411,765;2,015;0.882;3,543;23.22;10.77;33.98;2,321,792;107,676;339,767;2,321,792;107,676;339,767
789;Pusrehut;1;2;210;P.01.2.210;Dipterocarpus cornutus;;1.69;22,420,385;0.137;0.795;Closed;9.66;3.37;TRUE;TRUE;1,423,266,667;426.98;126.70;0.3489;TRUE;37;0.181;53;0.478;62.13;155,325;155,325;62.13;0.057;3,352,941,176;3,352,941,176;3,352,941,176;2,716;2,291;3,244;28.33;39.75;68.06;2,833,041;3,975,302;6,806,052;2,833,041;3,975,302;6,806,052
790;Pusrehut;1;2;221;P.01.2.221;Mallotus leucodermis;;6.68;35,028,584;0.137;0.795;Closed;9.54;3.04;TRUE;TRUE;74,886;374.43;123.17;0.3187;TRUE;8;0.579;59;0.338;-71.3;-17,825;0;0;0.033;1,941,176,471;1,941,176,471;1,941,176,471;2,303;1,686;3,136;24.71;27.83;52.53;2,471,276;2,783,136;5,252,726;2,471,276;2,783,136;5,252,726
791;Pusrehut;1;2;236;P.01.2.236;Mallotus leucodermis;;1.34;1,409,546;0.137;0.795;Closed;7.49;2.45;TRUE;TRUE;96,064;480.32;196.05;0.3271;TRUE;8;0.168;53;0.478;64.85;162,125;162,125;64.85;0.043;2,529,411,765;2,529,411,765;2,529,411,765;2.62;1.48;3,116;29.29;21.63;50.91;292,928;216,304;509,084;292,928;216,304;509,084
792;Pusrehut;1;2;238;P.01.2.238;Mallotus leucodermis;;1.61;20,347,985;0.137;0.795;Closed;8.09;2.74;TRUE;TRUE;77,712;388.56;141.81;0.3387;TRUE;22;0.571;52;0.526;-8.56;-2.14;0;0;0.001;0.05882352941;0.5882352941;0.5882352941;1,066;0.605;1,732;11.91;8.87;20.77;1,191,075;0.886562;2,077,032;1,191,075;0.886562;2,077,032
793;Pusrehut;1;2;255;P.01.2.255;Mallotus leucodermis;;2.41;45,593,585;0.137;0.795;Closed;11.16;3.49;FALSE;TRUE;72,868;364.34;104.40;0.3127;TRUE;16;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
794;Pusrehut;1;2;259;P.01.2.259;Mallotus leucodermis;;3.4;90,746;0.137;0.795;Closed;11.36;3.94;TRUE;TRUE;76,698;383.49;97.33;0.3468;TRUE;17;0.071;56;0.455;84.4;21.1;21.1;84.4;0.014;0.8235294118;8,235,294,118;8,235,294,118;1,272;0.781;2,253;14.05;11.93;25.98;1,405,351;1,193,194;2,597,764;1,405,351;1,193,194;2,597,764
795;Pusrehut;1;2;264;P.01.2.264;Mallotus leucodermis;;2.87;64,659,665;0.137;0.795;Closed;10.39;3.53;TRUE;TRUE;82,386;411.93;116.69;0.3397;TRUE;11;0.042;58;0.323;87;21.75;21.75;87;0.036;2,117,647,059;2,117,647,059;2,117,647,059;2,141;1,363;2.56;23.52;21.19;44.70;2,352,423;2,119,282;4,470,342;2,352,423;2,119,282;4,470,342
796;Pusrehut;1;2;289;P.01.2.289;Kokoona reflexa;;4.05;128,759,625;0.137;0.795;Closed;2.75;1.12;FALSE;TRUE;;0;;0.4073;TRUE;85;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
797;Pusrehut;1;2;303;P.01.2.303;Kokoona reflexa;;2.26;4,009,466;0.137;0.795;Closed;4.8;1.59;TRUE;TRUE;;0;;0.3313;TRUE;47;0.389;52;0.526;26.05;65,125;65,125;26.05;0.047;2,764,705,882;2,764,705,882;2,764,705,882;2,691;2,686;3,354;26.95;48.92;75.84;2,695,036;4,891,552;7,583,902;2,695,036;4,891,552;7,583,902
798;Pusrehut;1;2;304;P.01.2.304;Epicharis cuneata;;1.27;12,661,265;0.137;0.795;Closed;21.16;7.41;TRUE;TRUE;;0;;0.3502;TRUE;31;0.103;54;0.463;77.75;194,375;194,375;77.75;0.017;1;10;10;2,176;1,131;2,865;24.59;15.72;40.30;2,459,281;1,571,622;4,029,772;2,459,281;1,571,622;4,029,772
799;Pusrehut;1;2;307;P.01.2.307;Polyalthia spathulata;;2.18;3,730,634;0.137;0.795;Closed;7.99;2.33;TRUE;TRUE;63,648;318.24;136.58;0.2916;FALSE;;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
800;Pusrehut;1;2;317;P.01.2.317;Mallotus leucodermis;;3.22;8,139,194;0.137;0.795;Closed;6.08;2.17;TRUE;TRUE;54,054;270.27;124.55;0.3569;TRUE;21;-0.127;56;0.455;127.91;319,775;319,775;100;0.021;1,235,294,118;1,235,294,118;1,235,294,118;2.44;1,554;3,196;26.81;24.17;50.96;2,680,774;241,674;509,596;2,680,774;241,674;509,596
801;Pusrehut;1;2;318;P.01.2.318;Madhuca kingiana;;1.22;1,168,394;0.137;0.795;Closed;59.05;19.69;TRUE;TRUE;6,045,133,333;1813.54;92.10;0.3334;TRUE;30;-0.104;58;0.323;132.2;33.05;33.05;100;0.027;1,588,235,294;1,588,235,294;1,588,235,294;1,353;0.954;1,957;14.62;15.51;30.12;1,461,684;1,551,456;3,012,186;1,461,684;1,551,456;3,012,186
802;Pusrehut;1;2;320;P.01.2.320;Mallotus leucodermis;;8.17;523,978,865;0.137;0.795;Closed;8.8;2.94;TRUE;TRUE;79,838;399.19;135.78;0.3341;FALSE;;0.153;59;0.338;54.73;136,825;136,825;54.73;0.09;5,294,117,647;5,294,117,647;5,294,117,647;1,736;1,162;2,816;18.92;18.49;37.40;1,892,142;1,848,532;3,739,512;1,892,142;1,848,532;3,739,512
803;Pusrehut;1;2;325;P.01.2.325;Aporosa grandistipula;;1.15;10,381,625;0.137;0.795;Closed;11.85;3.55;TRUE;TRUE;105.08;525.4;148.00;0.2996;FALSE;;-0.146;55;0.481;130.35;325,875;325,875;100;0.058;3,411,764,706;3,411,764,706;3,411,764,706;0.516;0.215;0.725;5.97;2.51;8.48;0.597485;0.250862;0.848132;0.597485;0.250862;0.848132
804;Pusrehut;1;2;326;P.01.2.326;Mallotus leucodermis;;4.11;132,602,985;0.137;0.795;Closed;8.05;2.79;TRUE;TRUE;80,338;401.69;143.97;0.3466;TRUE;18;0.144;60;0.347;58.5;14,625;14,625;58.5;0.089;5,235,294,118;5,235,294,118;5,235,294,118;2,211;1,692;3,064;23.53;28.40;51.91;2,352,822;2,839,932;5,191,062;2,352,822;2,839,932;5,191,062
805;Pusrehut;1;2;344;P.01.2.344;Mallotus leucodermis;;3.7;1,074,665;0.137;0.795;Closed;12.22;4.05;TRUE;TRUE;70,738;353.69;87.33;0.3314;TRUE;21;0.079;55;0.481;83.58;20,895;20,895;83.58;-0.005;-0.2941176471;-2,941,176,471;0;1,466;0.788;2,335;16.50;11.18;27.67;1,649,848;1,118,432;2,767,492;1,649,848;1,118,432;2,767,492
806;Pusrehut;1;2;352;P.01.2.352;Macaranga hypoleuca;;7.8;477,594;0.137;0.795;Closed;13.07;6.45;TRUE;TRUE;1,272,466,667;381.74;59.18;0.4935;TRUE;125;0.08;59;0.338;76.33;190,825;190,825;76.33;0.096;5,647,058,824;5,647,058,824;5,647,058,824;2,436;0.956;3,058;28.37;10.49;38.85;2,836,556;1,049,192;3,884,792;2,836,556;1,049,192;3,884,792
807;Pusrehut;1;2;360;P.01.2.360;Prasoxylon excelsum;;2.6;53,066;0.137;0.795;Closed;8.87;3.8;TRUE;TRUE;;0;;0.4284;TRUE;80;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
808;Pusrehut;1;2;372;P.01.2.372;Aporosa confusa;;2.4;45,216;0.137;0.795;Closed;13.52;4.76;TRUE;TRUE;71,678;358.39;75.29;0.3521;TRUE;51;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
809;Pusrehut;1;2;383;P.01.2.383;Eusideroxylon zwageri;5;1.59;19,845,585;0.137;0.795;Closed;18.04;6.88;TRUE;TRUE;131.29;656.45;95.41;0.3814;FALSE;;0.032;57;0.346;90.75;226,875;226,875;90.75;0.113;6,647,058,824;6,647,058,824;6,647,058,824;2,522;1,448;3,321;28.13;21.36;49.48;2,813,428;2,135,624;4,947,604;2,813,428;2,135,624;4,947,604
810;Pusrehut;1;2;392;P.01.2.392;Rubroshorea smithiana;#N/A;#N/A;#N/A;0.137;0.795;Closed;9.4;3.65;TRUE;TRUE;99,454;497.27;136.24;0.3883;TRUE;21;0.017;53;0.478;96.44;24.11;24.11;96.44;;0;0;0;1,507;1,066;2,552;16.27;17.36;33.62;1,627,136;1,735,864;3,361,934;1,627,136;1,735,864;3,361,934
811;Pusrehut;1;3;6;P.01.3.006;Eusideroxylon zwageri;44;14.01;1,540,798,785;0.137;0.795;Closed;31.46;12.19;TRUE;TRUE;216.24;1081.2;88.70;0.3875;FALSE;;-0.021;59;0.338;106.21;265,525;265,525;100;-0.003;-0.1764705882;-1,764,705,882;0;0.639;0.311;1,957;7.28;4.13;11.41;0.727871;0.413138;1,140,698;0.727871;0.413138;1,140,698
812;Pusrehut;1;3;15;P.01.3.015;Discospermum malaccense;36;11.46;103,095,306;0.137;0.795;Closed;21.95;9.82;TRUE;TRUE;;0;;0.4474;TRUE;77;0.222;54;0.463;52.05;130,125;130,125;52.05;0.105;6,176,470,588;6,176,470,588;6,176,470,588;2,317;1,661;3,187;24.96;27.19;52.13;2,495,781;2,719,334;5,213,454;2,495,781;2,719,334;5,213,454
813;Pusrehut;1;4;10;P.01.4.010;Madhuca kingiana;94;29.92;702,737,024;0.137;0.795;Closed;47.28;18.42;TRUE;TRUE;3,271,366,667;981.41;53.28;0.3896;TRUE;41;0.23;52;0.526;56.27;140,675;140,675;56.27;0.04;2,352,941,176;2,352,941,176;2,352,941,176;2,403;0.899;1,457;28.10;9.34;37.43;2,809,979;0.934106;3,743,186;2,809,979;0.934106;3,743,186
814;Pusrehut;1;4;15;P.01.4.015;Dehaasia sp.;119;37.88;1,126,392,104;0.137;0.795;Closed;13.39;5.22;TRUE;TRUE;2,004,366,667;601.31;115.19;0.3898;TRUE;57;0.048;54;0.463;89.63;224,075;224,075;89.63;0.13;7,647,058,824;7,647,058,824;7,647,058,824;1,558;0.592;1,849;18.19;6.27;24.45;1,819,412;0.626536;2,445,356;1,819,412;0.626536;2,445,356
815;Pusrehut;2;1;1;P.02.1.001;Lauraceae;;0.71;0.3957185;0.28;0.693;Closed;11.27;4.39;FALSE;TRUE;192,038;960.19;218.72;0.3895;TRUE;45;0.097;61;0.337;71.22;17,805;17,805;71.22;-0.01;-0.5882352941;-5,882,352,941;0;1,116;0.738;1,501;12.19;11.68;23.86;1,218,798;1,167,732;2,385,792;1,218,798;1,167,732;2,385,792
816;Pusrehut;2;1;12;P.02.1.012;Agrostistachys borneensis;;0.51;0.2041785;0.28;0.693;Closed;8.04;2.69;FALSE;TRUE;3,238,466,667;971.54;361.17;0.3346;TRUE;53;0.264;64;0.345;23.48;5.87;5.87;23.48;0.105;6,176,470,588;6,176,470,588;6,176,470,588;2,639;2,446;3,257;26.94;43.66;70.57;2,693,556;4,366,288;7,057,398;2,693,556;4,366,288;7,057,398
817;Pusrehut;2;1;18;P.02.1.018;Boschia griffithii;;0.68;0.362984;0.28;0.693;Closed;3.31;1.44;FALSE;TRUE;355,075;142.03;98.63;0.4350;TRUE;135;0.256;66;0.349;26.65;66,625;66,625;26.65;-0.064;-3,764,705,882;-3,764,705,882;0;1,564;1,067;2,421;16.99;17.11;34.10;1,699,257;1,711,478;3,409,668;1,699,257;1,711,478;3,409,668
818;Pusrehut;2;1;32;P.02.1.032;Boschia griffithii;;0.3;0.07065;0.28;0.693;Closed;1.35;0.62;FALSE;TRUE;18,002;90.01;145.18;0.4593;TRUE;66;0.299;62;0.333;10.21;25,525;25,525;10.21;-0.04;-2,352,941,176;-2,352,941,176;0;1,049;0.711;1,428;11.41;11.37;22.78;1,140,971;1,137,258;2,277,518;1,140,971;1,137,258;2,277,518
819;Pusrehut;2;1;44;P.02.1.044;Aquilaria malaccensis;;0.43;0.1451465;0.28;0.693;Closed;2.2;0.7;FALSE;TRUE;34,356;171.78;245.40;0.3182;TRUE;8;0.412;64;0.345;-19.42;-4,855;0;0;0.02;1,176,470,588;1,176,470,588;1,176,470,588;0.987;0.441;0.711;11.35;5.48;16.82;1,134,861;0.547974;1,682,394;1,134,861;0.547974;1,682,394
820;Pusrehut;2;1;42;P.02.1.042;Boschia griffithii;;0.39;0.1193985;0.28;0.693;Closed;1.89;0.77;FALSE;TRUE;17.22;86.1;111.82;0.4074;TRUE;52;0.15;61;0.337;55.49;138,725;138,725;55.49;-0.021;-1,235,294,118;-1,235,294,118;0;2,363;1,288;3,198;26.55;18.44;44.97;2,654,538;1,843,636;4,496,886;2,654,538;1,843,636;4,496,886
821;Pusrehut;2;1;47;P.02.1.047;Boschia griffithii;;0.34;0.090746;0.28;0.693;Closed;2.02;0.92;FALSE;TRUE;39,972;199.86;217.24;0.4554;TRUE;62;0.23;62;0.333;30.93;77,325;77,325;30.93;-0.066;-3,882,352,941;-3,882,352,941;0;1.89;1,343;3,258;20.39;21.91;42.29;2,039,033;219,095;422,864;2,039,033;219,095;422,864
822;Pusrehut;2;1;49;P.02.1.049;Syzygium sp2;;0.24;0.045216;0.28;0.693;Closed;10;4.15;FALSE;TRUE;121,602;608.01;146.51;0.4150;TRUE;27;;;0.443;100;25;25;100;-0.079;-4,647,058,824;-4,647,058,824;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
823;Pusrehut;2;1;111;P.02.1.111;Antidesma neurocarpum;;0.38;0.113354;0.28;0.693;Closed;5.71;1.65;FALSE;TRUE;51,326;256.63;155.53;0.2890;FALSE;;0.33;63;0.384;14.06;3,515;3,515;14.06;;0;0;0;1,625;0.67;2,371;18.84;7.74;26.57;188,352;0.7738;265,665;188,352;0.7738;265,665
824;Pusrehut;2;1;72;P.02.1.072;Aporosa nitida;;0.26;0.053066;0.28;0.693;Closed;4.35;1.8;FALSE;TRUE;566,375;226.55;125.86;0.4138;TRUE;28;0.348;65;0.349;0.29;0.0725;0.0725;0.29;-0.072;-4,235,294,118;-4,235,294,118;0;1.38;1,026;2,602;14.77;17.04;31.79;1,476,606;17,037;317,928;1,476,606;17,037;317,928
825;Pusrehut;2;1;84;P.02.1.084;Boschia griffithii;;0.44;0.151976;0.28;0.693;Closed;2.06;0.92;FALSE;TRUE;23,406;117.03;127.21;0.4466;TRUE;56;0.046;60;0.347;86.74;21,685;21,685;86.74;-0.163;-9,588,235,294;-9,588,235,294;0;2,399;1,392;3,265;26.72;20.65;47.36;2,672,282;2,064,948;4,735,838;2,672,282;2,064,948;4,735,838
826;Pusrehut;2;1;94;P.02.1.094;Alseodaphne sp1;;0.98;0.753914;0.28;0.693;Closed;9.83;4.61;FALSE;TRUE;1,508,025;603.21;130.85;0.4690;FALSE;;0.171;67;0.347;50.72;12.68;12.68;50.72;-0.084;-4,941,176,471;-4,941,176,471;0;2,587;1.93;3,207;27.66;32.09;59.73;276,632;3,208,984;5,973,374;276,632;3,208,984;5,973,374
827;Pusrehut;2;1;116;P.02.1.116;Syzygium sp2;;0.68;0.362984;0.28;0.693;Closed;6.65;2.45;FALSE;TRUE;66,842;334.21;136.41;0.3684;TRUE;109;-0.04;66;0.349;111.46;27,865;27,865;100;-0.092;-5,411,764,706;-5,411,764,706;0;2.58;1,381;3,193;29.05;19.55;48.59;2,905,111;195,505;485,878;2,905,111;195,505;485,878
828;Pusrehut;2;1;121;P.02.1.121;sp6;;0.53;0.2205065;0.28;0.693;Closed;5.43;2.31;FALSE;TRUE;996,125;398.45;172.49;0.4254;TRUE;72;-0.012;65;0.349;103.44;25.86;25.86;100;-0.094;-5,529,411,765;-5,529,411,765;0;1,076;0.56;1,684;12.16;7.79;19.94;121,588;0.778832;1,994,152;121,588;0.778832;1,994,152
829;Pusrehut;2;1;143;P.02.1.143;Stemonurus malaccensis;;0.4;0.1256;0.28;0.693;Closed;3.56;1.22;FALSE;TRUE;33,238;166.19;136.22;0.3427;FALSE;;-0.108;66;0.349;130.95;327,375;327,375;100;-0.124;-7,294,117,647;-7,294,117,647;0;2.46;1,124;3,231;28.22;14.23;42.43;2,821,844;142,268;42,434;2,821,844;142,268;42,434
830;Pusrehut;2;1;135;P.02.1.135;Shorea laevis;#N/A;#N/A;#N/A;0.28;0.693;Closed;1.46;0.7;FALSE;TRUE;24.42;122.1;174.43;0.4795;TRUE;29;-0.051;60;0.347;114.7;28,675;28,675;100;-0.107;-6,294,117,647;-6,294,117,647;0;1,977;1,618;2,668;20.76;27.80;48.54;2,075,548;2,779,984;4,853,914;2,075,548;2,779,984;4,853,914
831;Pusrehut;2;1;150;P.02.1.150;Dipterocarpus sp2;;0.64;0.321536;0.28;0.693;Closed;15.65;5.48;FALSE;TRUE;1,872,233,333;561.67;102.49;0.3502;TRUE;98;-0.014;64;0.345;104.06;26,015;26,015;100;-0.203;-1,194,117,647;-1,194,117,647;0;1,406;0.892;2.04;15.46;13.85;29.29;1,545,672;1,384,672;2,929,452;1,545,672;1,384,672;2,929,452
832;Pusrehut;2;2;11;P.02.2.011;Boschia griffithii;18;5,732,484,076;2,579,617,834;0.28;0.693;Closed;4.4;2.02;FALSE;TRUE;55,034;275.17;136.22;0.4591;TRUE;50;0.064;62;0.333;80.78;20,195;20,195;80.78;-0.215;-1,264,705,882;-1,264,705,882;0;2,001;1,167;3,022;22.27;17.36;39.62;2,227,347;1,735,962;3,962,142;2,227,347;1,735,962;3,962,142
833;Pusrehut;2;2;24;P.02.2.024;Aporosa nitida;5.5;1.75;24,040,625;0.28;0.693;Closed;21.49;6.64;FALSE;TRUE;127,592;637.96;96.08;0.3090;FALSE;;-0.081;63;0.384;121.09;302,725;302,725;100;-0.187;-11;-110;0;2,213;1,061;3,262;25.25;13.94;39.18;2,525,101;1,394,006;3,918,046;2,525,101;1,394,006;3,918,046
834;Pusrehut;2;2;57;P.02.2.057;Boschia griffithii;;0.27;0.0572265;0.28;0.693;Closed;3.2;1.38;;TRUE;36,336;181.68;131.65;0.4313;TRUE;50;0.109;67;0.347;68.59;171,475;171,475;68.59;-0.053;-3,117,647,059;-3,117,647,059;0;2,065;1,187;3,045;23.03;17.52;40.54;2,303,247;175,181;405,387;2,303,247;175,181;405,387
835;Pusrehut;2;2;35;P.02.2.035;sp7;19;6.05;287,329,625;0.28;0.693;Closed;2.76;1.34;;TRUE;26,312;131.56;98.18;0.4855;TRUE;154;0.258;63;0.384;32.81;82,025;82,025;32.81;-0.2;-1,176,470,588;-1,176,470,588;0;1,253;0.764;2.21;13.86;11.63;25.48;1,385,794;1,163,156;2,548,186;1,385,794;1,163,156;2,548,186
836;Pusrehut;2;2;42;P.02.2.042;Prasoxylon excelsum;13.3;4.23;140,459,265;0.28;0.693;Closed;32.74;22.78;;TRUE;;0;;0.6958;TRUE;188;0.117;65;0.349;66.48;16.62;16.62;66.48;-0.192;-1,129,411,765;-1,129,411,765;0;2,637;2,161;3,216;27.68;37.15;64.80;2,767,681;3,714,574;6,480,094;2,767,681;3,714,574;6,480,094
837;Pusrehut;2;2;48;P.02.2.048;Eurycoma longifolia;17.4;5,541,401,274;2,410,509,554;0.28;0.693;Closed;14.25;5.84;;TRUE;;0;;0.4098;FALSE;;-0.1;61;0.337;129.67;324,175;324,175;100;0.17;10;100;100;2,678;3,092;3.27;25.69;58.27;83.94;2,569,312;5,827,376;8,393,596;2,569,312;5,827,376;8,393,596
838;Pusrehut;2;2;83;P.02.2.083;Boschia griffithii;14.5;4,617,834,395;1,673,964,968;0.28;0.693;Closed;4.83;2.14;;TRUE;43,176;215.88;100.88;0.4431;TRUE;71;0.137;63;0.384;64.32;16.08;16.08;64.32;0.132;7,764,705,882;7,764,705,882;7,764,705,882;1,658;0.916;2,628;18.59;13.22;31.80;1,859,256;1,321,696;3,180,036;1,859,256;1,321,696;3,180,036
839;Pusrehut;2;2;87;P.02.2.087;Boschia griffithii;4;1.27;12,661,265;0.28;0.693;Closed;6.94;3.16;;TRUE;82,724;413.62;130.89;0.4553;TRUE;103;0.237;63;0.384;38.28;9.57;9.57;38.28;0.127;7,470,588,235;7,470,588,235;7,470,588,235;1,198;0.611;2,328;13.57;8.39;21.95;1,357,101;0.838526;2,195,016;1,357,101;0.838526;2,195,016
840;Pusrehut;2;2;98;P.02.2.098;Artocarpus anisophyllus;3.8;1.21;11,493,185;0.28;0.693;Closed;23.42;11.39;;TRUE;;0;;0.4863;TRUE;313;0.042;61;0.337;87.54;21,885;21,885;87.54;0.036;2,117,647,059;2,117,647,059;2,117,647,059;2,658;2,257;2,328;27.69;39.25;66.91;2,768,527;3,924,586;6,690,856;2,768,527;3,924,586;6,690,856
841;Pusrehut;2;2;100;P.02.2.100;Prasoxylon excelsum;9;2.86;6,420,986;0.28;0.693;Closed;20.37;11.25;;TRUE;;0;;0.5523;TRUE;146;0.148;65;0.349;57.59;143,975;143,975;57.59;0.103;6,058,823,529;6,058,823,529;6,058,823,529;1,703;1,129;2,159;18.59;17.88;36.46;1,859,109;1,788,406;3,646,386;1,859,109;1,788,406;3,646,386
842;Pusrehut;2;2;112;P.02.2.112;Syzygium sp2;8;2.55;51,044,625;0.28;0.693;Closed;13.02;5.63;;TRUE;107,936;539.68;95.86;0.4324;TRUE;15;0.066;64;0.345;80.87;202,175;202,175;80.87;0.091;5,352,941,176;5,352,941,176;5,352,941,176;1,114;0.379;0.742;13.13;3.47;16.59;1,312,829;0.346558;1,659,008;1,312,829;0.346558;1,659,008
843;Pusrehut;2;2;114;P.02.2.114;Macaranga hypoleuca;31;9,872,611,465;7,651,273,885;0.28;0.693;Closed;8.59;4.14;;TRUE;92,492;462.46;111.71;0.4820;TRUE;99;0.113;61;0.337;66.47;166,175;166,175;66.47;0.142;8,352,941,176;8,352,941,176;8,352,941,176;2,611;1,321;3,445;29.61;18.03;47.62;2,960,621;1,803,142;4,762,442;2,960,621;1,803,142;4,762,442
844;Pusrehut;2;2;132;P.02.2.132;Prasoxylon excelsum;12;3.82;11,455,034;0.28;0.693;Closed;16.25;11.1;;TRUE;;0;;0.6831;TRUE;102;0.456;62;0.333;-36.94;-9,235;0;0;0.251;1,476,470,588;1,476,470,588;1,476,470,588;1,884;1,268;2.14;20.52;20.22;40.72;2,051,588;2,022,008;4,072,328;2,051,588;2,022,008;4,072,328
845;Pusrehut;2;2;180;P.02.2.180;Knema glauca;4;1.27;12,661,265;0.28;0.693;Closed;19.67;6.78;;TRUE;163.95;819.75;120.91;0.3447;TRUE;15;0.106;67;0.347;69.45;173,625;173,625;69.45;0.129;7,588,235,294;7,588,235,294;7,588,235,294;2,613;1,741;3,267;28.50;27.64;56.12;2,850,181;2,764,006;5,612,446;2,850,181;2,764,006;5,612,446
846;Pusrehut;2;2;136;P.02.2.136;Ochanostachys amentacea;2;0.64;0.321536;0.28;0.693;Closed;11.08;3.71;;TRUE;199.99;999.95;269.53;0.3348;FALSE;;0.054;64;0.345;84.35;210,875;210,875;84.35;0.031;1,823,529,412;1,823,529,412;1,823,529,412;2,851;2,165;3,325;30.38;36.24;66.60;3,038,385;3,623,582;6,659,802;3,038,385;3,623,582;6,659,802
847;Pusrehut;2;2;152;P.02.2.152;Prasoxylon excelsum;4;1.27;12,661,265;0.28;0.693;Closed;12.32;7.67;;TRUE;;0;;0.6226;TRUE;100;0.058;62;0.333;82.58;20,645;20,645;82.58;0.219;1,288,235,294;1,288,235,294;1,288,235,294;2,565;2,221;3,352;26.60;38.86;65.44;2,660,101;388,567;654,355;2,660,101;388,567;654,355
848;Pusrehut;2;2;169;P.02.2.169;Prasoxylon excelsum;31;9,872,611,465;7,651,273,885;0.28;0.693;Closed;19.23;13.52;;TRUE;;0;;0.7031;TRUE;49;0.117;66;0.349;66.48;16.62;16.62;66.48;0.216;1,270,588,235;1,270,588,235;1,270,588,235;2,536;1,848;3,172;27.24;30.45;57.67;2,723,608;3,045,072;5,766,832;2,723,608;3,045,072;5,766,832
849;Pusrehut;2;2;188;P.02.2.188;Knema glauca;14;4.46;15,614,906;0.28;0.693;Closed;23.4;8.89;;TRUE;351.51;1054.53;118.62;0.3799;FALSE;;-0.055;65;0.349;115.76;28.94;28.94;100;0.177;1,041,176,471;1,041,176,471;1,041,176,471;2,636;1,404;3,161;29.70;19.82;49.50;2,970,044;1,981,512;4,950,152;2,970,044;1,981,512;4,950,152
850;Pusrehut;2;2;198;P.02.2.198;Diospyros borneensis;6.3;2.01;31,714,785;0.28;0.693;Closed;10.79;4.92;;TRUE;106.89;534.45;108.63;0.4560;TRUE;55;0.351;67;0.347;-1.15;-0.2875;0;0;0.07;4,117,647,059;4,117,647,059;4,117,647,059;1.35;0.86;2,187;14.83;13.38;28.20;148,316;13,376;28,199;148,316;13,376;28,199
851;Pusrehut;2;2;216;P.02.2.216;Shorea laevis;;1.74;2,376,666;0.28;0.693;Closed;3.6;1.78;;TRUE;36.77;183.85;103.29;0.4944;TRUE;70;0.251;65;0.349;28.08;7.02;7.02;28.08;0.204;12;120;120;2,593;2,022;3,292;27.49;34.17;61.64;2,749,192;3,416,856;6,164,026;2,749,192;3,416,856;6,164,026
852;Pusrehut;2;2;219;P.02.2.219;Popowia hirta;;0.79;0.4899185;0.28;0.693;Closed;4.84;1.75;;TRUE;51.59;257.95;147.40;0.3616;TRUE;62;0.249;67;0.347;28.24;7.06;7.06;28.24;0.212;1,247,058,824;1,247,058,824;1,247,058,824;1,774;0.738;1,803;20.54;8.60;29.14;2,054,458;0.859788;2,913,508;2,054,458;0.859788;2,913,508
853;Pusrehut;2;2;220;P.02.2.220;Eurycoma longifolia;;1.2;11,304;0.28;0.693;Closed;15.03;6.61;;TRUE;;0;;0.4398;FALSE;;0.153;67;0.347;55.91;139,775;139,775;55.91;0.223;1,311,764,706;1,311,764,706;1,311,764,706;2,714;2,214;3,305;28.51;38.00;66.49;2,851,214;3,799,908;6,648,908;2,851,214;3,799,908;6,648,908
